991,0,1,0,0,0,1,2,0
0,2798,0,0,0,0,0,0,0
0,0,306,0,0,0,0,9,0
0,0,0,460,0,0,0,0,0
0,0,0,0,202,0,0,0,0
0,0,0,0,0,754,0,0,0
2,0,0,0,0,0,197,0,0
1,0,0,0,0,0,0,551,0
0,0,0,0,0,0,0,0,142
