1771,1,0,0,72,0,0,0,0
52,1102,0,0,2,0,259,3,0
0,0,393,7,11,0,0,0,0
0,0,0,1335,14,39,0,1,0
0,0,0,22,1099,222,0,0,0
0,0,0,5,1,997,0,0,0
3,38,0,0,0,0,603,0,0
0,0,1,51,7,0,0,491,0
0,0,0,4,0,0,0,0,0
