4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
0,190,4,2,0,0,0,0,0,0,11,7,0,0,0,0
0,35,73,2,0,0,0,0,0,0,1,14,0,0,0,0
0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,2,60,1,0,4,0,0,0,0,0,2,0,0
0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,71,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,12,18,0,1,0,0,0,0,86,28,1,0,0,0,0
0,57,0,1,0,0,0,0,0,0,308,2,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,61,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,182,7,0
0,0,0,0,1,9,0,0,0,0,0,0,0,3,45,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
