994,0,1,0,0,0,0,0,0
0,2798,0,0,0,0,0,0,0
0,0,315,0,0,0,0,0,0
0,4,0,456,0,0,0,0,0
0,0,0,0,202,0,0,0,0
0,0,0,0,0,754,0,0,0
8,0,0,0,0,0,191,0,0
0,0,0,0,0,0,0,552,0
0,1,0,0,0,0,0,0,141
