296,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,293,0,1,0,0,0,0,2,0,0,0,0,0,0
0,0,0,208,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,400,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1564,0,0,0,0,0,0,127,0
0,0,0,0,0,0,0,0,929,1,1,0,0,0,0,0
0,0,5,0,0,0,0,0,0,485,2,0,0,0,0,0
0,0,1,0,0,0,0,0,3,0,156,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0
0,0,0,0,0,0,0,242,0,0,0,0,0,0,848,0
0,0,0,0,0,0,17,1,0,0,0,0,0,1,0,252
