1803,0,0,10,0,0,0,0
0,1131,18,1,0,0,3,0
0,0,452,2,0,0,1,0
164,0,0,4959,200,0,3,1
3,0,0,300,320,0,0,0
0,0,0,9,0,4699,9,60
1,5,3,11,0,23,346,48
4,0,0,2,0,32,76,334
