949,0,6,1,0,0,15,24,0
0,2764,0,3,0,31,0,0,0
1,0,288,0,0,0,0,26,0
1,4,0,453,0,1,0,1,0
0,0,0,0,202,0,0,0,0
0,8,0,0,0,746,0,0,0
10,0,0,0,0,1,188,0,0
8,0,3,0,0,1,0,540,0
0,0,0,0,0,0,0,0,142
