1597,7,4,0,0,0,0,0,0,0,0,0,0
52,219,0,0,0,15,0,0,0,0,0,0,0
0,0,7126,49,2,13,0,87,0,2,9,0,2
0,0,101,832,0,0,0,0,0,0,0,0,0
0,0,32,0,402,0,0,1,0,8,12,0,0
0,12,98,0,0,789,0,8,0,0,7,22,0
0,0,0,0,0,0,76,0,1,0,0,0,0
0,0,66,0,3,1,0,600,0,0,0,0,0
0,0,0,0,0,5,6,0,44,0,0,0,0
0,0,158,7,0,0,0,0,0,373,0,0,0
0,0,53,0,0,13,0,0,0,6,605,0,0
6,0,0,0,0,1,0,3,0,0,0,189,0
0,0,12,0,0,0,0,0,0,0,0,0,594
