5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,197,2,0,0,0,0,0,0,9,6,0,0,0,0,0
0,2,119,0,0,0,0,0,0,3,0,1,0,0,0,0
0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,68,0,0,0,0,1,1,0,0,2,0,0
0,0,0,0,0,107,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,134,9,0,0,0,0,0
0,9,0,0,0,0,0,0,0,15,344,0,0,0,0,0
0,5,2,0,0,0,0,0,0,0,1,80,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,187,3,0
0,0,0,0,2,1,0,0,0,0,0,0,0,3,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
