6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,208,1,0,0,0,0,0,0,0,3,2,0,0,0,0
0,1,122,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,141,4,0,0,0,0,0
0,1,2,0,0,0,0,0,0,1,362,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,188,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
