1735,0,0,73,5,0,0,0
0,1153,0,0,0,0,0,0
0,79,376,0,0,0,0,0
19,0,0,4830,477,0,1,0
0,0,0,50,573,0,0,0
0,0,0,0,0,4770,0,7
0,4,0,0,0,27,388,18
0,0,0,0,0,38,56,354
