1658,0,0,155,0,0,0,0
0,1091,57,0,0,0,5,0
0,0,449,2,0,0,4,0
70,0,0,5251,0,0,4,2
0,0,0,623,0,0,0,0
0,0,0,27,0,4723,5,22
0,16,1,10,0,27,316,67
0,7,0,3,0,78,62,298
