1603,0,0,207,2,0,1,0
0,1126,23,0,0,0,4,0
0,21,432,1,0,0,1,0
47,3,5,5236,8,11,15,2
0,0,0,605,18,0,0,0
0,0,0,0,0,4758,0,19
0,13,0,11,0,29,337,47
0,5,0,7,0,115,74,247
