7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,3,0,0,0,0,0,0,1,2,0,0,0,0,0
0,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,67,0,0,0,0,0,0,4,0,1,0,0
0,0,0,0,0,106,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0,0,142,0,1,0,0,0,0
0,15,4,0,0,0,0,0,0,2,347,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,1,86,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,184,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
