1694,112,3,0,29,0,0,6,0
0,1119,0,0,0,0,275,24,0
0,0,405,0,0,0,0,6,0
0,0,0,1374,2,5,0,8,0
0,0,3,130,1108,102,0,0,0
0,0,0,59,17,927,0,0,0
0,29,0,0,0,0,615,0,0
0,0,0,22,0,0,0,528,0
0,0,0,4,0,0,0,0,0
