1802,0,0,11,0,0,0,0
0,1131,22,0,0,0,0,0
0,1,452,1,0,0,1,0
171,1,0,5040,103,3,4,5
9,0,0,321,293,0,0,0
0,0,0,0,0,4768,0,9
0,3,0,1,0,28,326,79
0,0,0,0,0,94,11,343
