1782,0,0,31,0,0,0,0
0,1135,14,0,0,0,4,0
0,0,455,0,0,0,0,0
17,0,0,5236,70,0,3,1
0,0,0,152,471,0,0,0
0,0,0,0,0,4718,32,27
0,2,0,2,0,6,389,38
0,0,0,0,0,23,17,408
