2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,485,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3267,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24418,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,6673,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,3606,0,0,0,0,0,0,3,2,0,0,0,0,2,1,0
0,0,2,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,1840,0,9,1,2,0,0,0,5,0,0,0,0
0,0,0,0,0,0,10,0,0,0,1642,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,1,1337,1,0,0,0,0,0,0,0,0,0
0,0,0,8,1,0,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,0,0,1,1099,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,480,0,0,0,0
0,0,0,1,0,0,3,0,0,1,2,0,2,0,0,0,0,0,1296,2,0,0
0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,511,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606
