1840,4,0,0,0,0,0,0,0
20,1248,0,0,0,0,146,4,0
3,0,405,1,1,0,0,1,0
0,0,0,1326,25,18,0,20,0
0,0,1,8,1293,41,0,0,0
0,0,0,8,38,957,0,0,0
6,67,0,0,0,0,571,0,0
1,0,0,0,1,1,0,547,0
0,0,0,2,1,0,0,0,1
