1779,0,0,33,1,0,0,0
0,1152,0,1,0,0,0,0
0,18,436,1,0,0,0,0
32,0,2,5086,205,0,1,1
0,0,0,89,534,0,0,0
0,0,0,0,0,4774,0,3
0,1,0,2,2,24,376,32
2,0,0,1,1,21,26,397
