422,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3073,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,971,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
