5175,0,0,2,0,0,0,0,0
0,1255,0,1,0,0,0,0,0
0,0,453,2,0,0,0,0,0
6,0,0,9467,4,0,0,5,0
0,0,0,7,615,0,0,1,0
0,0,0,0,0,1777,0,1,0
0,0,0,0,0,0,10057,0,2
0,5,0,1,0,0,3,1059,0
0,0,0,0,0,0,5,37,742
