1837,1,0,0,6,0,0,0,0
133,1037,0,0,0,0,243,5,0
1,0,407,0,3,0,0,0,0
0,0,43,1265,28,48,0,5,0
0,0,0,72,1190,81,0,0,0
0,0,0,16,167,820,0,0,0
10,101,0,0,0,0,533,0,0
30,4,3,9,0,0,0,504,0
0,0,0,3,1,0,0,0,0
