1748,0,0,65,0,0,0,0
0,1100,51,0,0,0,2,0
0,0,452,3,0,0,0,0
42,0,0,5269,15,0,1,0
0,0,0,569,54,0,0,0
0,0,0,0,0,4761,0,16
1,0,1,2,0,27,336,70
0,0,0,0,0,29,14,405
