0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0
0,177,5,1,0,0,0,0,0,7,9,15,0,0,0,0
0,6,78,0,0,0,0,0,0,6,31,4,0,0,0,0
0,1,0,28,0,0,0,0,0,0,0,7,0,0,0,0
0,0,1,1,46,0,0,0,0,1,0,2,0,21,0,0
0,0,0,0,0,99,0,0,0,0,3,0,0,0,7,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,69,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,129,11,2,0,0,0,0
0,0,0,0,0,0,0,0,0,6,360,2,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,86,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
