1774,0,0,30,9,0,0,0
0,1151,1,0,0,0,1,0
0,21,433,1,0,0,0,0
76,1,0,4899,339,1,10,1
1,0,0,83,538,0,0,1
0,0,0,0,0,4760,13,4
0,7,0,1,0,17,405,7
1,0,0,3,0,34,74,336
