2038,0,6,5,43,0,0,2,0,0,0,0,2,0,0,0,0,0,10,0,0,0
14,408,82,0,6,0,2,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0
19,20,3109,5,2,0,0,0,0,0,0,0,102,0,0,0,0,0,0,16,0,0
0,0,0,24425,50,0,6,1,1,0,2,0,2,0,0,0,0,0,0,4,0,2
64,15,49,136,627,0,2,3,0,0,0,0,22,0,0,4,1,0,2,8,0,0
0,0,0,3,0,6570,8,0,0,6,3,0,85,7,0,0,0,0,2,0,0,0
0,0,0,38,0,41,3363,0,21,23,44,6,59,0,0,0,0,0,16,0,0,4
0,0,27,7,0,83,151,13,1,7,1,23,246,6,0,20,0,0,18,5,0,0
0,0,0,10,0,1,178,0,1371,20,19,0,0,1,0,0,0,0,23,0,0,0
0,0,0,1,0,95,79,0,22,1556,41,14,4,44,0,0,0,0,3,0,0,0
0,0,0,52,0,33,1266,0,33,92,134,2,17,2,0,0,0,0,20,1,0,0
0,0,0,0,0,9,251,0,2,5,3,764,271,2,0,24,0,0,12,0,0,0
0,3,24,30,0,346,111,0,0,1,2,65,2767,6,0,2,1,0,18,0,0,0
0,0,26,0,0,138,0,0,0,71,0,0,61,807,0,0,0,0,0,0,0,0
0,0,0,11,0,0,136,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6,1,2,0,1074,5,0,0,0,0,0
0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,381,63,0,0,0,0,0
0,0,0,1,0,1,414,0,0,0,0,29,36,0,0,0,0,0,0,2,0,0
0,0,0,8,2,97,214,0,519,5,17,3,117,0,0,0,0,0,317,8,0,0
0,0,15,17,0,1,34,0,0,3,0,0,95,0,0,1,0,0,0,357,0,0
0,0,168,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
0,0,0,334,0,0,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147
