6553,11,0,0,1,4,0,0,23,47,4,1,21,45,0,0
23,3042,121,0,1,1,46,136,36,0,0,0,7,0,0,0
0,35,1411,0,0,0,3,88,1,0,0,0,5,0,0,0
0,3,773,0,0,0,0,27,0,0,0,0,0,0,0,0
70,13,0,0,58,29,0,0,10,0,0,0,0,0,0,0
39,193,73,0,2,37,21,109,154,2,0,0,50,0,0,0
0,0,0,0,0,0,768,40,3,8,6,0,59,2,0,0
8,107,340,0,0,2,27,2025,166,0,7,0,15,0,0,0
31,101,36,0,0,2,2,145,1061,16,0,0,25,1,0,0
277,0,0,0,0,0,0,2,17,1139,127,0,3,13,0,0
84,0,0,0,0,0,1,17,3,274,1930,0,2,109,0,117
69,2,0,0,0,0,18,0,0,0,0,92,80,291,0,0
366,15,7,0,0,2,93,21,49,4,0,4,707,99,0,0
297,0,0,0,0,0,0,0,7,32,54,0,48,2331,2,13
6,6,0,0,0,0,0,0,3,7,0,0,0,10,138,0
22,2,0,0,0,0,0,0,6,18,2746,0,0,31,0,8485
