994,0,0,0,0,0,1,0,0
0,2797,0,1,0,0,0,0,0
1,0,310,0,0,0,0,4,0
0,0,0,460,0,0,0,0,0
0,0,0,0,197,0,0,0,5
0,1,0,0,0,753,0,0,0
2,0,0,0,0,0,197,0,0
17,0,0,0,0,0,0,535,0
1,0,0,1,0,0,0,0,140
