41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,1,0,0,0,0,0,0,0,0
0,0,37,0,0,0,0,0,0,1,0,0,0,0
0,0,1,31,0,0,0,0,0,0,0,0,0,0
0,0,0,1,40,0,0,0,0,0,0,0,0,0
0,0,0,0,1,39,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31,0,0,0,0,0,0
0,0,3,0,0,0,0,0,42,2,0,0,0,0
0,0,0,0,0,0,0,0,0,37,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,0,0
0,0,0,0,0,0,0,0,0,1,0,0,39,0
0,0,0,0,1,0,0,0,0,0,0,0,0,13
