2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,1,24487,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6678,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3600,0,0,0,2,3,3,5,0,0,0,0,0,0,0,2
0,0,0,0,0,1,2,600,0,0,0,0,1,3,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1777,0,0,0,78,0,0,0,3,0,0,0,0
2,0,0,1,0,0,2,0,1,1,1645,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,3,0,0,4,0,1312,2,20,0,0,0,0,0,0,0,0
1,0,0,0,0,12,0,0,0,0,0,0,3358,4,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,481,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1305,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0
0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,600
