41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,1,0,0,0,0,0,0,0,0
0,0,38,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0
0,0,0,1,39,1,0,0,0,0,0,0,0,0
0,0,0,0,2,38,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,0,1,0,0,0,0
0,0,0,0,1,0,0,0,46,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,0,0
0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,1,0,0,0,0,0,0,0,0,13
