1783,0,0,30,0,0,0,0
0,1137,15,0,0,0,1,0
0,0,452,1,0,0,2,0
128,0,0,4869,324,0,6,0
8,0,0,315,300,0,0,0
0,0,0,0,0,4764,0,13
0,2,0,0,0,21,377,37
0,0,0,0,0,34,70,344
