1693,0,0,110,10,0,0,0
0,1149,4,0,0,0,0,0
0,5,449,0,0,0,1,0
39,0,1,5202,76,0,9,0
6,0,0,556,61,0,0,0
0,0,0,0,0,4755,1,21
0,6,0,0,0,24,366,41
0,1,0,0,0,23,42,382
