1810,24,1,0,9,0,0,0,0
9,1246,0,0,0,0,163,0,0
0,0,408,0,2,0,0,1,0
0,1,0,1238,91,21,0,30,8
0,0,0,8,1314,21,0,0,0
0,0,0,6,37,960,0,0,0
0,82,0,0,0,0,562,0,0
6,0,1,0,0,0,0,543,0
0,1,0,3,0,0,0,0,0
