6373,8,0,0,0,1,0,1,21,11,90,4,21,63,0,117
27,2997,49,0,0,2,77,238,11,0,0,0,11,0,1,0
0,22,1184,104,0,0,7,222,4,0,0,0,0,0,0,0
0,2,400,395,0,0,0,6,0,0,0,0,0,0,0,0
84,35,4,0,0,0,0,5,52,0,0,0,0,0,0,0
48,165,84,7,0,1,22,179,134,3,0,0,37,0,0,0
0,0,1,0,0,0,757,32,2,6,16,0,72,0,0,0
10,108,258,2,0,1,43,2165,90,1,9,0,9,0,0,1
57,126,120,10,0,0,1,136,919,16,1,0,32,0,1,1
361,1,0,0,0,0,0,2,10,880,219,0,1,11,1,92
3,0,0,0,0,0,2,16,3,21,1074,0,1,23,0,1394
39,0,0,0,0,0,14,0,0,0,0,186,62,251,0,0
418,15,2,0,0,0,83,26,49,6,0,5,679,84,0,0
244,0,0,0,0,0,0,0,2,5,94,1,85,2234,2,117
5,5,0,0,0,0,0,0,5,3,0,1,0,5,146,0
4,0,0,0,0,0,0,0,7,2,63,0,0,4,0,11230
