1592,15,0,0,0,0,0,1,0,0,0,0,0
12,272,0,0,0,2,0,0,0,0,0,0,0
0,0,7273,8,1,4,0,0,0,0,4,0,0
0,0,4,927,0,0,0,2,0,0,0,0,0
0,0,4,0,449,0,0,0,0,0,2,0,0
0,0,5,0,0,930,0,1,0,0,0,0,0
0,0,0,0,0,0,69,0,8,0,0,0,0
0,0,2,0,0,2,0,666,0,0,0,0,0
0,0,0,0,0,0,0,0,55,0,0,0,0
0,0,1,1,0,0,0,0,0,536,0,0,0
0,0,2,0,1,7,0,1,0,2,664,0,0
0,0,0,0,0,0,0,3,0,0,0,196,0
0,0,1,0,0,0,0,0,0,0,0,0,605
