427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,642,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,165,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,3075,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,325,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,2,0,1143,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13
