7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,210,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,123,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,142,2,0,0,0,0,0
0,4,0,0,0,0,0,0,0,8,356,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,1,86,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
