1843,1,0,0,0,0,0,0,0
65,1101,0,0,0,0,252,0,0
0,0,410,1,0,0,0,0,0
0,0,0,1339,5,36,0,9,0
9,0,0,98,1131,105,0,0,0
0,0,0,15,26,962,0,0,0
10,25,0,0,0,0,609,0,0
8,0,1,19,0,0,0,522,0
0,0,0,4,0,0,0,0,0
