890,0,12,0,0,0,26,66,1
0,2797,0,1,0,0,0,0,0
0,0,285,0,0,0,0,30,0
0,1,0,459,0,0,0,0,0
0,0,0,0,202,0,0,0,0
0,1,0,0,0,753,0,0,0
0,0,0,1,0,0,198,0,0
0,0,0,0,0,0,0,552,0
0,0,0,1,0,0,0,0,141
