373,0,0,0,0,0,0,0,0,32,0,0,0,22,0,0,0,0,0
0,423,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,644,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3075,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,976,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,321,0,0,0,0,1,6,0
0,4,0,0,0,0,0,0,0,0,0,0,176,0,0,0,3,0,0
6,0,0,1,0,0,0,0,0,0,0,0,0,1141,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,22,0,0,42,0,0,1,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0
0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,120,1,0
2,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,111,0
0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
