1584,18,6,0,0,0,0,0,0,0,0,0,0
47,237,0,0,0,2,0,0,0,0,0,0,0
0,0,7280,3,0,2,0,5,0,0,0,0,0
0,0,39,889,0,0,0,0,0,5,0,0,0
0,0,16,0,437,0,0,2,0,0,0,0,0
3,7,70,0,0,856,0,0,0,0,0,0,0
0,0,0,0,0,1,73,0,3,0,0,0,0
1,0,65,0,0,2,0,602,0,0,0,0,0
0,0,0,0,0,5,0,0,50,0,0,0,0
0,0,7,2,0,0,0,0,0,529,0,0,0
0,1,54,0,1,16,0,0,0,0,605,0,0
8,0,0,0,0,5,0,1,0,0,0,185,0
0,0,35,0,0,0,0,0,0,0,0,0,571
