1770,0,0,43,0,0,0,0
0,1150,3,0,0,0,0,0
0,12,443,0,0,0,0,0
28,1,0,5229,68,0,1,0
0,0,0,120,503,0,0,0
0,0,0,0,0,4756,10,11
0,3,0,2,0,12,396,24
0,3,0,3,0,18,36,388
