1264,0,0,546,1,0,0,2
0,1153,0,0,0,0,0,0
0,97,355,1,0,0,2,0
11,1,0,5166,135,0,5,9
0,0,0,357,266,0,0,0
0,0,0,0,0,4754,14,9
0,10,0,7,0,24,360,36
0,0,0,7,0,68,90,283
