5163,0,0,12,0,0,0,0,2
0,1241,0,3,2,0,0,9,1
0,0,451,3,1,0,0,0,0
2,0,0,9475,0,0,0,4,1
0,1,0,68,553,0,0,1,0
0,0,0,0,0,1777,0,0,1
0,0,0,0,0,0,10055,0,4
0,3,0,3,0,0,0,1048,14
0,0,0,2,0,0,1,13,768
