2045,2,11,4,34,0,1,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0
17,372,116,0,3,0,2,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0
31,7,3154,13,2,1,2,0,0,0,0,0,54,0,0,0,0,0,0,9,0,0
1,0,0,24424,56,0,7,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
135,3,38,112,598,0,2,3,0,0,0,0,30,0,0,1,0,0,5,6,0,0
0,0,0,1,0,6596,7,0,0,11,4,1,59,5,0,0,0,0,0,0,0,0
0,0,1,25,0,26,3352,0,4,35,54,22,75,0,0,0,0,0,18,0,0,3
0,0,32,15,0,130,152,9,0,3,8,37,194,2,0,8,0,1,15,2,0,0
0,0,0,0,0,2,245,0,1254,47,45,0,0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,80,92,0,11,1576,55,29,3,10,0,0,0,0,3,0,0,0
0,0,0,22,0,28,1331,0,24,137,74,14,3,2,0,0,0,0,13,4,0,0
0,0,0,0,0,18,207,0,0,5,1,863,212,1,0,30,0,0,4,2,0,0
0,2,36,29,3,395,93,0,0,0,0,103,2689,14,0,0,0,0,12,0,0,0
0,0,16,0,0,186,0,0,0,90,0,1,71,739,0,0,0,0,0,0,0,0
0,0,0,13,0,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0,2,2,0,0,0,0,0,0,0,0,1,13,0,0,1068,3,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,356,81,0,0,0,0,0
0,0,0,0,0,0,372,0,0,0,0,63,43,0,0,0,0,4,0,1,0,0
0,0,0,4,3,105,214,0,260,22,13,15,114,0,0,0,0,0,551,6,0,0
0,0,44,15,0,8,45,0,0,0,1,0,46,0,0,0,0,0,1,363,0,0
0,0,177,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
0,0,0,389,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,0,0,88
