426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,1,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,163,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,1,3076,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,974,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,321,0,4,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,2,0,1095,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,152,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,117,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15
