1716,128,0,0,0,0,0,0,0
0,1131,0,0,0,0,287,0,0
3,0,389,14,5,0,0,0,0
0,0,2,1301,30,36,0,20,0
5,0,0,30,1279,29,0,0,0
0,0,0,18,188,797,0,0,0
0,34,0,0,0,0,610,0,0
9,57,1,34,0,0,0,449,0
0,0,0,4,0,0,0,0,0
