1748,0,0,33,32,0,0,0
0,1151,2,0,0,0,0,0
0,9,445,1,0,0,0,0
98,0,0,5103,123,0,3,0
14,0,0,455,154,0,0,0
0,0,0,0,0,4765,0,12
0,2,0,1,0,28,368,38
0,0,0,4,0,45,52,347
