2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
0,114,7,0,0,0,0,0,0,7,84,2,0,0,0,0
0,8,96,0,0,0,0,0,0,1,16,4,0,0,0,0
0,9,1,25,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,3,62,1,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,108,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,124,18,1,0,0,0,0
0,3,1,0,0,0,0,0,0,5,357,2,0,0,0,0
0,29,2,0,0,0,0,0,0,2,6,50,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,183,3,0
0,0,0,0,0,9,0,0,0,0,0,0,0,6,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
