1748,0,0,64,1,0,0,0
0,1136,16,0,0,0,1,0
0,1,453,1,0,0,0,0
48,0,2,5042,228,0,5,2
0,0,0,46,577,0,0,0
0,0,0,0,0,4758,5,14
0,2,0,6,0,12,388,29
0,0,0,5,0,18,48,377
