301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,208,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,399,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1687,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1,930,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,490,0,0,0,2,0,0
0,0,0,1,0,0,0,0,0,0,159,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0
0,0,0,0,1,0,0,39,0,0,0,0,0,0,1050,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270
