1664,22,356,25,25,0,1,0,0,0,0,0,7,0,0,0,0,0,2,4,0,0
1,399,121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,17,3140,5,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,1,0,0
0,0,8,24462,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
28,12,164,396,289,0,1,2,0,0,0,0,27,0,0,2,0,0,1,11,0,0
0,0,0,0,0,6553,8,0,0,7,1,0,105,10,0,0,0,0,0,0,0,0
0,0,1,53,0,35,3339,0,21,25,44,7,75,0,0,0,0,0,11,0,0,4
0,0,35,3,0,73,164,2,0,1,2,15,259,11,0,26,0,0,11,5,0,1
0,0,0,2,0,0,214,0,1341,17,40,0,0,0,0,0,0,0,9,0,0,0
0,0,0,0,0,84,150,0,25,1513,46,9,5,20,0,0,0,0,7,0,0,0
0,0,0,84,0,31,1285,0,39,98,79,0,13,0,0,0,0,0,20,3,0,0
0,12,0,0,0,8,261,0,10,12,3,709,284,2,0,34,2,0,6,0,0,0
0,2,43,27,1,281,139,0,0,0,0,41,2788,33,0,0,1,0,17,3,0,0
0,0,25,0,0,170,1,0,0,108,0,0,14,785,0,0,0,0,0,0,0,0
0,0,0,28,0,0,114,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
0,3,1,0,0,0,0,0,0,0,0,2,0,2,0,1057,24,0,0,0,0,0
0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,337,101,0,0,0,0,0
0,0,0,2,0,1,411,0,0,0,0,11,57,0,0,0,0,0,0,1,0,0
0,0,0,7,0,111,282,0,556,6,9,3,101,0,0,0,0,0,221,11,0,0
0,0,19,20,0,0,31,0,0,0,0,0,179,0,0,0,0,0,2,272,0,0
0,0,170,0,0,2,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0
0,0,0,387,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
