2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,507,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3266,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,24488,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3595,0,0,0,12,1,0,2,2,0,0,0,0,0,0,3
0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1619,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,1,4,0,1843,1,0,0,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,2,0,0,3,20,1317,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,5,0,0,0,1,0,1,3368,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,147,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,2,4,0,0,0,0,475,0,0,0,0
1,0,0,1,0,2,6,0,0,0,2,0,1,0,0,0,0,0,1294,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,521,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606
