6689,2,4,0,0,0,0,8,0,0,5,0,0,2,0,0
21,3345,0,0,0,0,0,41,0,0,0,0,6,0,0,0
4,4,1491,2,0,0,0,42,0,0,0,0,0,0,0,0
0,0,3,784,0,0,0,0,9,0,0,0,7,0,0,0
14,16,0,0,0,70,0,1,62,0,0,7,10,0,0,0
94,118,30,0,0,398,0,38,0,0,0,0,2,0,0,0
41,28,0,0,0,0,738,30,3,8,9,0,29,0,0,0
13,19,0,0,0,0,27,2588,10,2,32,2,1,0,0,3
35,8,1,0,0,0,0,8,1339,1,2,0,1,10,0,15
0,0,0,0,0,0,0,2,0,1568,7,0,1,0,0,0
39,0,0,0,0,0,2,12,0,17,2435,0,2,30,0,0
36,5,0,0,0,0,2,0,0,0,0,435,14,60,0,0
276,37,0,0,0,1,0,0,0,4,0,7,1011,31,0,0
156,0,0,0,0,0,0,0,0,34,6,2,11,2575,0,0
19,8,0,0,0,4,0,0,1,0,0,1,0,9,128,0
3,0,0,0,0,0,1,0,7,0,80,0,0,0,0,11219
