2026,6,16,11,37,1,0,2,0,0,0,0,5,0,0,0,0,0,1,1,0,0
6,409,106,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,18,3158,7,1,10,0,0,0,0,0,0,59,2,0,0,0,0,1,2,0,0
1,0,0,24417,27,0,24,0,2,0,0,0,1,0,0,0,0,0,0,1,0,20
58,14,31,192,581,1,0,0,0,0,0,0,49,0,0,2,1,0,1,3,0,0
0,0,3,0,0,6543,6,1,0,13,0,0,87,30,0,0,0,0,1,0,0,0
0,0,0,32,0,40,3235,0,42,100,49,12,75,0,0,0,0,0,22,0,0,8
0,4,52,6,0,155,144,12,1,9,8,21,166,1,0,13,0,0,8,8,0,0
0,0,0,3,0,4,157,0,1411,21,8,0,0,0,0,0,0,0,19,0,0,0
0,0,0,0,0,67,81,0,21,1649,20,5,0,14,0,0,0,0,2,0,0,0
0,0,0,51,0,20,1258,0,33,167,48,4,17,3,0,0,0,0,49,2,0,0
0,14,0,0,0,9,231,0,0,13,2,824,216,3,0,15,1,0,14,1,0,0
0,2,44,24,0,272,68,1,1,0,1,67,2828,8,0,0,0,0,59,1,0,0
0,0,26,0,0,100,0,0,0,126,0,0,51,800,0,0,0,0,0,0,0,0
0,0,0,5,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1,0,0,0,0,0,0,0,0,2,1,0,0,1073,5,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,370,64,0,0,0,0,0
0,0,0,1,0,0,420,0,0,0,0,18,42,0,0,0,0,2,0,0,0,0
0,0,1,8,0,106,200,0,526,15,4,1,118,0,0,0,0,0,323,5,0,0
0,0,44,19,0,11,62,0,2,0,0,0,75,0,0,0,0,0,2,308,0,0
0,0,182,0,0,3,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0,0,0,223,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
