6690,0,0,0,0,3,0,1,0,0,5,0,9,2,0,0
0,3410,0,0,0,0,0,2,1,0,0,0,0,0,0,0
0,14,1519,1,0,2,0,7,0,0,0,0,0,0,0,0
0,0,1,800,0,0,0,0,2,0,0,0,0,0,0,0
0,3,0,0,177,0,0,0,0,0,0,0,0,0,0,0
1,7,1,0,0,666,0,3,1,0,0,0,0,1,0,0
0,1,0,0,0,0,865,17,0,0,0,0,1,0,0,2
0,3,2,0,0,0,0,2689,0,2,0,0,0,0,0,1
0,5,0,0,0,0,0,2,1411,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1558,20,0,0,0,0,0
0,0,0,0,0,0,0,6,0,1,2511,0,1,0,0,18
0,0,0,0,0,0,0,0,0,0,0,551,0,0,1,0
11,3,1,0,0,5,0,0,2,0,0,2,1340,2,1,0
5,0,0,0,0,0,3,1,0,0,29,1,1,2744,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11309
