1764,0,0,47,2,0,0,0
0,1137,16,0,0,0,0,0
0,20,426,6,0,0,3,0
271,0,0,5032,17,0,4,3
18,0,0,583,22,0,0,0
0,0,0,0,0,4741,8,28
0,4,4,6,0,29,360,34
0,0,0,4,0,100,68,276
